Forest,BurnType,TakedownDate,TrapType,TreeNumber,TimePoint,TrapDestroyed,VialNumber,LabelCode,PrelimID,Order,Count,Family,Genus,Specimen ID,Guild,Sex,det,Preservation,Notes
sgl176,recent,2025-08-28,clear vane,74,2,no,1,"sgl176, CV74, 2025-08-28, Hymenoptera","ants, bees, wasps",Hymenoptera,14,13,,,,,,,
sgl176,recent,2025-08-28,clear vane,74,2,no,1,"sgl176, CV74, 2025-08-28, Diptera",flies,Diptera,12,,,,,,,,
sgl176,recent,2025-08-28,clear vane,74,2,no,1,"sgl176, CV74, 2025-08-28, Coleoptera",beetles,Coleoptera,53,54,,,,,,,
sgl176,recent,2025-08-28,clear vane,74,2,no,1,"sgl176, CV74, 2025-08-28, Hemiptera","true bug, aphids, hoppers",Hemiptera,7,,,,,,,,
sgl176,recent,2025-08-28,clear vane,74,2,no,1,"sgl176, CV74, 2025-08-28, Misc",thrips,Thysanoptera,didn't count,,,,,,,,
sgl176,recent,2025-08-28,clear vane,74,2,no,1,"sgl176, CV74, 2025-08-28, Misc",mites,Acari,1,,,,,,,,
sgl176,recent,2025-08-28,clear vane,74,2,no,1,"sgl176, CV74, 2025-08-28, Misc",larvae,Lepidoptera,2,,,,,,,,
,,,,,,,,,,,,,,,,,,,
sgl176,medium,2025-08-28,clear vane,82,2,no,1,"sgl176, CV82, 2025-08-28, Hemiptera",true bugs,Hemiptera,2,1,,,,,,,
sgl176,medium,2025-08-28,clear vane,82,2,no,1,"sgl176, CV82, 2025-08-28, Hymenoptera","ants, bees, wasps",Hymenoptera,27,,,,,,,,
sgl176,medium,2025-08-28,clear vane,82,2,no,1,"sgl176, CV82, 2025-08-28, Coleoptera",beetles,Coleoptera,28,29,,,,,,,
sgl176,medium,2025-08-28,clear vane,82,2,no,1,"sgl176, CV82, 2025-08-28, Diptera",flies,Diptera,15,,,,,,,,
sgl176,medium,2025-08-28,clear vane,82,2,no,1,"sgl176, CV82, 2025-08-28, Thysanoptera",thrips,Thysanoptera,did not count,,,,,,,,
sgl176,medium,2025-08-28,clear vane,82,2,no,1,"sgl176, CV82, 2025-08-28, Collembola",springtails,Collembola,7,,,,,,,,
sgl176,medium,2025-08-28,clear vane,82,2,no,1,"sgl176, CV82, 2025-08-28, Misc",,Psocodea,1,,,,,,,,
sgl176,medium,2025-08-28,clear vane,82,2,no,1,"sgl176, CV82, 2025-08-28, Misc",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
sgl176,unburned,2025-08-28,clear vane,87,2,no,1,"sgl176, CV87, 2025-08-28, Hymenoptera","ants, bees, wasps",Hymenoptera,11,,,,,,,,
sgl176,unburned,2025-08-28,clear vane,87,2,no,1,"sgl176, CV87, 2025-08-28, Diptera",flies,Diptera,6,,,,,,,,
sgl176,unburned,2025-08-28,clear vane,87,2,no,1,"sgl176, CV87, 2025-08-28, Coleoptera",beetles,Coleoptera,15,16,,,,,,,
sgl176,unburned,2025-08-28,clear vane,87,2,no,1,"sgl176, CV87, 2025-08-28, Hemiptera","true bug, aphids, hoppers",Hemiptera,3,,,,,,,,
sgl176,unburned,2025-08-28,clear vane,87,2,no,1,"sgl176, CV87, 2025-08-28, Misc",thrips,Thysanoptera,didn't count,,,,,,,,
sgl176,unburned,2025-08-28,clear vane,87,2,no,1,"sgl176, CV87, 2025-08-28, Misc",spingtail,Collembola,6,,,,,,,,
sgl176,unburned,2025-08-28,clear vane,87,2,no,1,"sgl176, CV87, 2025-08-28, Misc",mites,Acari,2,,,,,,,,
sgl176,unburned,2025-08-28,clear vane,87,2,no,1,"sgl176, CV87, 2025-08-28, Misc",bark lice,Psocodea,1,,,,,,,,
sgl176,unburned,2025-08-28,clear vane,87,2,no,1,"sgl176, CV87, 2025-08-28, Misc",Lepidopteran larva,Lepidoptera,1,,,,,,,,
,,,,,,Count if Hym,Sum all Hyms,Avg Hyms per CV,,,,,,,,,,,
,,,,,,72,1729,29.30508475,,,,,,,,,,,
sgl322,medium,2025-06-10,clear vane,,1,,,,,,,,,,,,,,
sgl322,unburned,2025-06-10,clear vane,,1,,,,,,,,,,,,,,
sgl322,recent,2025-06-09,sticky,,1,# of CVs,,,,,,,,,,,,,
sgl322,medium,2025-06-10,sticky,,1,Should be 59,,,,,,,,,,,,,
sgl322,unburned,2025-06-10,sticky,,1,,,,,,,,,,,,,,
sgl322,recent,2025-06-09,soil,,1,,,,,,,,,,,,,,
sgl322,medium,2025-06-10,soil,,1,,,,,,,,,,,,,,
sgl322,unburned,2025-06-10,soil,,1,,,,,,,,,,,,,,
besf,recent,2025-07-03,clear vane,,1,,,,,,,,,,,,,,
besf,medium,2025-07-03,clear vane,,1,,,,,,,,,,,,,,
besf,unburned,2025-07-03,clear vane,,1,,,,,,,,,,,,,,
besf,recent,2025-07-03,sticky,,1,,,,,,,,,,,,,,
besf,medium,2025-07-03,sticky,,1,,,,,,,,,,,,,,
besf,unburned,2025-07-03,sticky,,1,,,,,,,,,,,,,,
besf,recent,2025-07-03,soil,,1,,,,,,,,,,,,,,
besf,medium,2025-07-03,soil,,1,,,,,,,,,,,,,,
besf,unburned,2025-07-03,soil,,1,,,,,,,,,,,,,,
msf,recent,2025-07-09,clear vane,,1,,,,,,,,,,,,,,
msf,medium,2025-07-09,clear vane,,1,,,,,,,,,,,,,,
msf,unburned,2025-07-09,clear vane,,1,,,,,,,,,,,,,,
msf,recent,2025-07-09,sticky,,1,,,,,,,,,,,,,,
msf,medium,2025-07-09,sticky,,1,,,,,,,,,,,,,,
msf,unburned,2025-07-09,sticky,,1,,,,,,,,,,,,,,
msf,recent,2025-07-10,soil,,1,,,,,,,,,,,,,,
msf,medium,2025-07-10,soil,,1,,,,,,,,,,,,,,
msf,unburned,2025-07-10,soil,,1,,,,,,,,,,,,,,
sgl100,recent,2025-06-27,clear vane,,1,,,,,,,,,,,,,,
sgl100,medium,2025-06-27,clear vane,,1,,,,,,,,,,,,,,
sgl100,unburned,2025-06-27,clear vane,,1,,,,,,,,,,,,,,
sgl100,recent,2025-06-27,sticky,,1,,,,,,,,,,,,,,
sgl100,medium,2025-06-27,sticky,,1,,,,,,,,,,,,,,
sgl100,unburned,2025-06-27,sticky,,1,,,,,,,,,,,,,,
sgl100,recent,2025-06-27,soil,,1,,,,,,,,,,,,,,
sgl100,medium,2025-06-27,soil,,1,,,,,,,,,,,,,,
sgl100,unburned,2025-06-27,soil,,1,,,,,,,,,,,,,,
sgl176,recent,2025-07-21,clear vane,,1,,,,,,,,,,,,,,
sgl176,medium,2025-07-21,clear vane,,1,,,,,,,,,,,,,,
sgl176,unburned,2025-07-21,clear vane,,1,,,,,,,,,,,,,,
sgl176,recent,2025-07-21,sticky,,1,,,,,,,,,,,,,,
sgl176,medium,2025-07-21,sticky,,1,,,,,,,,,,,,,,
sgl176,unburned,2025-07-21,sticky,,1,,,,,,,,,,,,,,
sgl176,recent,2025-07-21,soil,,1,,,,,,,,,,,,,,
sgl176,medium,2025-07-21,soil,,1,,,,,,,,,,,,,,
sgl176,unburned,2025-07-21,soil,,1,,,,,,,,,,,,,,
sgl322,recent,2025-07-30,clear vane,,2,,,,,,,,,,,,,,
sgl322,medium,2025-07-30,clear vane,,2,,,,,,,,,,,,,,
sgl322,unburned,2025-07-30,clear vane,,2,,,,,,,,,,,,,,
sgl322,recent,2025-07-30,sticky,,2,,,,,,,,,,,,,,
sgl322,medium,2025-07-30,sticky,,2,,,,,,,,,,,,,,
sgl322,unburned,2025-07-30,sticky,,2,,,,,,,,,,,,,,
sgl322,recent,2025-07-30,soil,,2,,,,,,,,,,,,,,
sgl322,medium,2025-07-30,soil,,2,,,,,,,,,,,,,,
sgl322,unburned,2025-07-30,soil,,2,,,,,,,,,,,,,,
besf,recent,2025-08-13,clear vane,,2,,,,,,,,,,,,,,
besf,medium,2025-08-13,clear vane,,2,,,,,,,,,,,,,,
besf,unburned,2025-08-13,clear vane,,2,,,,,,,,,,,,,,
besf,recent,2025-08-13,sticky,,2,,,,,,,,,,,,,,
besf,medium,2025-08-13,sticky,,2,,,,,,,,,,,,,,
besf,unburned,2025-08-13,sticky,,2,,,,,,,,,,,,,,
besf,recent,2025-08-13,soil,,2,,,,,,,,,,,,,,
besf,medium,2025-08-13,soil,,2,,,,,,,,,,,,,,
besf,unburned,2025-08-13,soil,,2,,,,,,,,,,,,,,
msf,recent,2025-08-26,clear vane,,2,,,,,,,,,,,,,,
msf,medium,2025-08-26,clear vane,,2,,,,,,,,,,,,,,
msf,unburned,2025-08-26,clear vane,,2,,,,,,,,,,,,,,
msf,recent,2025-08-26,sticky,,2,,,,,,,,,,,,,,
msf,medium,2025-08-26,sticky,,2,,,,,,,,,,,,,,
msf,unburned,2025-08-26,sticky,,2,,,,,,,,,,,,,,
msf,recent,2025-08-26,soil,,2,,,,,,,,,,,,,,
msf,medium,2025-08-26,soil,,2,,,,,,,,,,,,,,
msf,unburned,2025-08-26,soil,,2,,,,,,,,,,,,,,
sgl100,recent,2025-08-12,clear vane,,2,,,,,,,,,,,,,,
sgl100,medium,2025-08-12,clear vane,,2,,,,,,,,,,,,,,
sgl100,unburned,2025-08-12,clear vane,,2,,,,,,,,,,,,,,
sgl100,recent,2025-08-12,sticky,,2,,,,,,,,,,,,,,
sgl100,medium,2025-08-12,sticky,,2,,,,,,,,,,,,,,
sgl100,unburned,2025-08-12,sticky,,2,,,,,,,,,,,,,,
sgl100,recent,2025-08-12,soil,,2,,,,,,,,,,,,,,
sgl100,medium,2025-08-12,soil,,2,,,,,,,,,,,,,,
sgl100,unburned,2025-08-12,soil,,2,,,,,,,,,,,,,,
sgl176,recent,2025-08-28,clear vane,,2,,,,,,,,,,,,,,
sgl176,medium,2025-08-28,clear vane,,2,,,,,,,,,,,,,,
sgl176,unburned,2025-08-28,clear vane,,2,,,,,,,,,,,,,,
sgl176,recent,2025-08-28,sticky,,2,,,,,,,,,,,,,,
sgl176,medium,2025-08-28,sticky,,2,,,,,,,,,,,,,,
sgl176,unburned,2025-08-28,sticky,,2,,,,,,,,,,,,,,
sgl176,recent,2025-08-29,soil,,2,,,,,,,,,,,,,,
sgl176,medium,2025-08-29,soil,,2,,,,,,,,,,,,,,
sgl176,unburned,2025-08-29,soil,,2,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
"to insert rows, do cmnd+=",,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
options:,options:,,options:,,,options:,,,,,,,,,,,,,
sgl322,recent,,clear vane,,,no,,,,,,,,,,,,,
besf,medium,,sticky,,,yes,,,,,,,,,,,,,
msf,unburned,,soil,,,partially,,,,,,,,,,,,,
sgl100,,,,,,,,,,,,,,,,,,,
sgl176,,,,,,,,,,,,,,,,,,,
