Forest,BurnType,TakedownDate,TrapType,TreeNumber,TimePoint,TrapDestroyed,VialNumber,LabelCode,PrelimID,Order,Count,Family,LifeStage,SubfamilyOrTribe,Superfamily,Genus,Specimen ID,Guild,Sex,det,Preservation,Notes,
sgl322,recent,2025-06-09,clear vane,1,1,no,3,"322, CV 1, 2025-6-9, Vial 3","bark beetles, varying sizes and colors (50 total)",Coleoptera,1,Curculionidae,,Scolytinae,,,,,,,,,
sgl322,recent,2025-06-09,clear vane,1,1,no,3,"322, CV 1, 2025-6-9, Vial 3","bark beetles, varying sizes and colors (50 total)",Coleoptera,1,Curculionidae,,Scolytinae,,,,,,,,,
sgl322,recent,2025-06-09,clear vane,1,1,no,3,"322, CV 1, 2025-6-9, Vial 3","bark beetles, varying sizes and colors (50 total)",Coleoptera,1,Curculionidae,,Scolytinae,,,,,,,,,
sgl322,recent,2025-06-09,clear vane,1,1,no,3,"322, CV 1, 2025-6-9, Vial 3","bark beetles, varying sizes and colors (50 total)",Coleoptera,1,Curculionidae,,Scolytinae,,,,,,,,,
sgl322,recent,2025-06-09,clear vane,1,1,no,3,"322, CV 1, 2025-6-9, Vial 3","bark beetles, varying sizes and colors (50 total)",Coleoptera,1,Curculionidae,,Scolytinae,,,,,,,,,
sgl322,recent,2025-06-09,clear vane,1,1,no,3,"322, CV 1, 2025-6-9, Vial 3","bark beetles, varying sizes and colors (50 total)",Coleoptera,1,Curculionidae,,Scolytinae,,,,,,,,,
sgl322,recent,2025-06-09,clear vane,1,1,no,3,"322, CV 1, 2025-6-9, Vial 3","bark beetles, varying sizes and colors (50 total)",Coleoptera,1,Curculionidae,,Scolytinae,,,,,,,,,
sgl322,recent,2025-06-09,clear vane,1,1,no,3,"322, CV 1, 2025-6-9, Vial 3","bark beetles, varying sizes and colors (50 total)",Coleoptera,1,Curculionidae,,Scolytinae,,,,,,,,,
sgl322,recent,2025-06-09,clear vane,1,1,no,3,"322, CV 1, 2025-6-9, Vial 3","bark beetles, varying sizes and colors (50 total)",Coleoptera,1,Curculionidae,,Scolytinae,,,,,,,,,
sgl322,recent,2025-06-09,clear vane,1,1,no,3,"322, CV 1, 2025-6-9, Vial 3","bark beetles, varying sizes and colors (50 total)",Coleoptera,1,Curculionidae,,Scolytinae,,,,,,,,,
sgl322,recent,2025-06-09,clear vane,1,1,no,3,"322, CV 1, 2025-6-9, Vial 3","bark beetles, varying sizes and colors (50 total)",Coleoptera,1,Curculionidae,,Scolytinae,,,,,,,,,
sgl322,recent,2025-06-09,clear vane,1,1,no,3,"322, CV 1, 2025-6-9, Vial 3","bark beetles, varying sizes and colors (50 total)",Coleoptera,1,Curculionidae,,Scolytinae,,,,,,,,,
sgl322,recent,2025-06-09,clear vane,1,1,no,3,"322, CV 1, 2025-6-9, Vial 3","bark beetles, varying sizes and colors (50 total)",Coleoptera,1,Curculionidae,,Scolytinae,,,,,,,,,
sgl322,recent,2025-06-09,clear vane,1,1,no,3,"322, CV 1, 2025-6-9, Vial 3","bark beetles, varying sizes and colors (50 total)",Coleoptera,1,Curculionidae,,Scolytinae,,,,,,,,,
sgl322,recent,2025-06-09,clear vane,1,1,no,3,"322, CV 1, 2025-6-9, Vial 3","bark beetles, varying sizes and colors (50 total)",Coleoptera,1,Curculionidae,,Scolytinae,,,,,,,,,
sgl322,recent,2025-06-09,clear vane,1,1,no,3,"322, CV 1, 2025-6-9, Vial 3","bark beetles, varying sizes and colors (50 total)",Coleoptera,1,Curculionidae,,Scolytinae,,,,,,,,,
sgl322,recent,2025-06-09,clear vane,1,1,no,3,"322, CV 1, 2025-6-9, Vial 3","bark beetles, varying sizes and colors (50 total)",Coleoptera,1,Curculionidae,,Scolytinae,,,,,,,,,
sgl322,recent,2025-06-09,clear vane,1,1,no,3,"322, CV 1, 2025-6-9, Vial 3","bark beetles, varying sizes and colors (50 total)",Coleoptera,1,Curculionidae,,Scolytinae,,,,,,,,,
sgl322,recent,2025-06-09,clear vane,1,1,no,3,"322, CV 1, 2025-6-9, Vial 3","bark beetles, varying sizes and colors (50 total)",Coleoptera,1,Curculionidae,,Scolytinae,,,,,,,,,
sgl322,recent,2025-06-09,clear vane,1,1,no,3,"322, CV 1, 2025-6-9, Vial 3","bark beetles, varying sizes and colors (50 total)",Coleoptera,1,Curculionidae,,Scolytinae,,,,,,,,,
sgl322,recent,2025-06-09,clear vane,1,1,no,3,"322, CV 1, 2025-6-9, Vial 3","bark beetles, varying sizes and colors (50 total)",Coleoptera,1,Curculionidae,,Scolytinae,,,,,,,,,
sgl322,recent,2025-06-09,clear vane,1,1,no,3,"322, CV 1, 2025-6-9, Vial 3","bark beetles, varying sizes and colors (50 total)",Coleoptera,1,Curculionidae,,Scolytinae,,,,,,,,,
sgl322,recent,2025-06-09,clear vane,1,1,no,3,"322, CV 1, 2025-6-9, Vial 3","bark beetles, varying sizes and colors (50 total)",Coleoptera,1,Curculionidae,,Scolytinae,,,,,,,,SO MANY THRIPS. Took me at least 2 hours to count them all.,
sgl322,recent,2025-06-09,clear vane,1,1,no,3,"322, CV 1, 2025-6-9, Vial 3","bark beetles, varying sizes and colors (50 total)",Coleoptera,1,Curculionidae,,Scolytinae,,,,,,,,,
sgl322,recent,2025-06-09,clear vane,1,1,no,3,"322, CV 1, 2025-6-9, Vial 3","bark beetles, varying sizes and colors (50 total)",Coleoptera,1,Curculionidae,,Scolytinae,,,,,,,,,
sgl322,recent,2025-06-09,clear vane,1,1,no,3,"322, CV 1, 2025-6-9, Vial 3","bark beetles, varying sizes and colors (50 total)",Coleoptera,1,Curculionidae,,Scolytinae,,,,,,,,,
sgl322,recent,2025-06-09,clear vane,1,1,no,3,"322, CV 1, 2025-6-9, Vial 3","bark beetles, varying sizes and colors (50 total)",Coleoptera,1,Curculionidae,,Scolytinae,,,,,,,,,
sgl322,recent,2025-06-09,clear vane,1,1,no,3,"322, CV 1, 2025-6-9, Vial 3","bark beetles, varying sizes and colors (50 total)",Coleoptera,1,Curculionidae,,Scolytinae,,,,,,,,,
sgl322,recent,2025-06-09,clear vane,1,1,no,3,"322, CV 1, 2025-6-9, Vial 3","bark beetles, varying sizes and colors (50 total)",Coleoptera,1,Curculionidae,,Scolytinae,,,,,,,,,
sgl322,recent,2025-06-09,clear vane,1,1,no,3,"322, CV 1, 2025-6-9, Vial 3","bark beetles, varying sizes and colors (50 total)",Coleoptera,1,Curculionidae,,Scolytinae,,,,,,,,,
sgl322,recent,2025-06-09,clear vane,1,1,no,3,"322, CV 1, 2025-6-9, Vial 3","bark beetles, varying sizes and colors (50 total)",Coleoptera,1,Curculionidae,,Scolytinae,,,,,,,,,
sgl322,recent,2025-06-09,clear vane,1,1,no,3,"322, CV 1, 2025-6-9, Vial 3","bark beetles, varying sizes and colors (50 total)",Coleoptera,1,Curculionidae,,Scolytinae,,,,,,,,,
sgl322,recent,2025-06-09,clear vane,1,1,no,3,"322, CV 1, 2025-6-9, Vial 3","bark beetles, varying sizes and colors (50 total)",Coleoptera,1,Curculionidae,,Scolytinae,,,,,,,,,
sgl322,recent,2025-06-09,clear vane,1,1,no,3,"322, CV 1, 2025-6-9, Vial 3","bark beetles, varying sizes and colors (50 total)",Coleoptera,1,Curculionidae,,Scolytinae,,,,,,,,,
sgl322,recent,2025-06-09,clear vane,1,1,no,3,"322, CV 1, 2025-6-9, Vial 3","bark beetles, varying sizes and colors (50 total)",Coleoptera,1,Curculionidae,,Scolytinae,,,,,,,,,
sgl322,recent,2025-06-09,clear vane,1,1,no,3,"322, CV 1, 2025-6-9, Vial 3","bark beetles, varying sizes and colors (50 total)",Coleoptera,1,Curculionidae,,Scolytinae,,,,,,,,,
sgl322,recent,2025-06-09,clear vane,1,1,no,3,"322, CV 1, 2025-6-9, Vial 3","bark beetles, varying sizes and colors (50 total)",Coleoptera,1,Curculionidae,,Scolytinae,,,,,,,,,
sgl322,recent,2025-06-09,clear vane,1,1,no,3,"322, CV 1, 2025-6-9, Vial 3","bark beetles, varying sizes and colors (50 total)",Coleoptera,1,Curculionidae,,Scolytinae,,,,,,,,,
sgl322,recent,2025-06-09,clear vane,1,1,no,3,"322, CV 1, 2025-6-9, Vial 3","bark beetles, varying sizes and colors (50 total)",Coleoptera,1,Curculionidae,,Scolytinae,,,,,,,,,
sgl322,recent,2025-06-09,clear vane,1,1,no,3,"322, CV 1, 2025-6-9, Vial 3","bark beetles, varying sizes and colors (50 total)",Coleoptera,1,Curculionidae,,Scolytinae,,,,,,,,,
sgl322,recent,2025-06-09,clear vane,1,1,no,3,"322, CV 1, 2025-6-9, Vial 3","bark beetles, varying sizes and colors (50 total)",Coleoptera,1,Curculionidae,,Scolytinae,,,,,,,,,
sgl322,recent,2025-06-09,clear vane,1,1,no,3,"322, CV 1, 2025-6-9, Vial 3","bark beetles, varying sizes and colors (50 total)",Coleoptera,1,Curculionidae,,Scolytinae,,,,,,,,,
sgl322,recent,2025-06-09,clear vane,1,1,no,3,"322, CV 1, 2025-6-9, Vial 3","bark beetles, varying sizes and colors (50 total)",Coleoptera,1,Curculionidae,,Scolytinae,,,,,,,,,
sgl322,recent,2025-06-09,clear vane,1,1,no,3,"322, CV 1, 2025-6-9, Vial 3","bark beetles, varying sizes and colors (50 total)",Coleoptera,1,Curculionidae,,Scolytinae,,,,,,,,,
sgl322,recent,2025-06-09,clear vane,1,1,no,3,"322, CV 1, 2025-6-9, Vial 3","bark beetles, varying sizes and colors (50 total)",Coleoptera,1,Curculionidae,,Scolytinae,,,,,,,,,
sgl322,recent,2025-06-09,clear vane,1,1,no,3,"322, CV 1, 2025-6-9, Vial 3","bark beetles, varying sizes and colors (50 total)",Coleoptera,1,Curculionidae,,Scolytinae,,,,,,,,,
sgl322,recent,2025-06-09,clear vane,1,1,no,3,"322, CV 1, 2025-6-9, Vial 3","bark beetles, varying sizes and colors (50 total)",Coleoptera,1,Curculionidae,,Scolytinae,,,,,,,,,
sgl322,recent,2025-06-09,clear vane,1,1,no,3,"322, CV 1, 2025-6-9, Vial 3",mordellid adult (7 total),Coleoptera,1,Mordellidae,,,,,,,,,,,
sgl322,recent,2025-06-09,clear vane,1,1,no,3,"322, CV 1, 2025-6-9, Vial 3",mordellid adult (7 total),Coleoptera,1,Mordellidae,,,,,,,,,,,
sgl322,recent,2025-06-09,clear vane,1,1,no,3,"322, CV 1, 2025-6-9, Vial 3",mordellid adult (7 total),Coleoptera,1,Mordellidae,,,,,,,,,,,
sgl322,recent,2025-06-09,clear vane,1,1,no,3,"322, CV 1, 2025-6-9, Vial 3",mordellid adult (7 total),Coleoptera,1,Mordellidae,,,,,,,,,,,
sgl322,recent,2025-06-09,clear vane,1,1,no,3,"322, CV 1, 2025-6-9, Vial 3",mordellid adult (7 total),Coleoptera,1,Mordellidae,,,,,,,,,,,
sgl322,recent,2025-06-09,clear vane,1,1,no,3,"322, CV 1, 2025-6-9, Vial 3",mordellid adult (7 total),Coleoptera,1,Mordellidae,,,,,,,,,,,
sgl322,recent,2025-06-09,clear vane,1,1,no,3,"322, CV 1, 2025-6-9, Vial 3",mordellid adult (7 total),Coleoptera,1,Mordellidae,,,,,,,,,,,
sgl322,recent,2025-06-09,clear vane,1,1,no,3,"322, CV 1, 2025-6-9, Vial 3",cigar shaped Eucnemid adults (5 total),Coleoptera,1,Eucnemidae,,,,,,,,,,,
sgl322,recent,2025-06-09,clear vane,1,1,no,3,"322, CV 1, 2025-6-9, Vial 3",cigar shaped Eucnemid adults (5 total),Coleoptera,1,Eucnemidae,,,,,,,,,,,
sgl322,recent,2025-06-09,clear vane,1,1,no,3,"322, CV 1, 2025-6-9, Vial 3",cigar shaped Eucnemid adults (5 total),Coleoptera,1,Eucnemidae,,,,,,,,,,,
sgl322,recent,2025-06-09,clear vane,1,1,no,3,"322, CV 1, 2025-6-9, Vial 3",cigar shaped Eucnemid adults (5 total),Coleoptera,1,Eucnemidae,,,,,,,,,,,
sgl322,recent,2025-06-09,clear vane,1,1,no,3,"322, CV 1, 2025-6-9, Vial 3",cigar shaped Eucnemid adults (5 total),Coleoptera,1,Eucnemidae,,,,,,,,,,,
sgl322,recent,2025-06-09,clear vane,1,1,no,3,"322, CV 1, 2025-6-9, Vial 3",twice-stabbed lady beetle-esque beetle,Coleoptera,1,Coccinellidae,,,,,,,,,,,
sgl322,recent,2025-06-09,clear vane,1,1,no,3,"322, CV 1, 2025-6-9, Vial 3",green and orange carabid,Coleoptera,1,Carabidae,,,,,,,,,,,
sgl322,recent,2025-06-09,clear vane,1,1,no,3,"322, CV 1, 2025-6-9, Vial 3",shiny blue-green-black Carabid,Coleoptera,1,Carabidae,,,,,,,,,,,
sgl322,recent,2025-06-09,clear vane,1,1,no,3,"322, CV 1, 2025-6-9, Vial 3",probably bloody sap beetle,Coleoptera,1,Nitidulidae,,,,,,,,,,,
sgl322,recent,2025-06-09,clear vane,1,1,no,3,"322, CV 1, 2025-6-9, Vial 3","thought this was a Byturid beetle, but probably Cryptophagid genus Telmatophilus (9 total)",Coleoptera,1,Cryptophagidae,,,,,,,,,,"potentially Tenebrionidae, couplet 128 of Key D",
sgl322,recent,2025-06-09,clear vane,1,1,no,3,"322, CV 1, 2025-6-9, Vial 3","thought this was a Byturid beetle, but probably Cryptophagid genus Telmatophilus (9 total)",Coleoptera,1,Cryptophagidae,,,,,,,,,,potential split at couplet 132,
sgl322,recent,2025-06-09,clear vane,1,1,no,3,"322, CV 1, 2025-6-9, Vial 3","thought this was a Byturid beetle, but probably Cryptophagid genus Telmatophilus (9 total)",Coleoptera,1,Cryptophagidae,,,,,,,,,,Biphyllidae????? But I don't see the lateral or femoral lines shown in the picture on page 356 or whatever,
sgl322,recent,2025-06-09,clear vane,1,1,no,3,"322, CV 1, 2025-6-9, Vial 3","thought this was a Byturid beetle, but probably Cryptophagid genus Telmatophilus (9 total)",Coleoptera,1,Cryptophagidae,,,,,,,,,,"FUCK couplet 162. Definitely could go either way. It looks like it isn't any family in 163 or 164, so move on to 165.",
sgl322,recent,2025-06-09,clear vane,1,1,no,3,"322, CV 1, 2025-6-9, Vial 3","thought this was a Byturid beetle, but probably Cryptophagid genus Telmatophilus (9 total)",Coleoptera,1,Cryptophagidae,,,,,,,,,,couplet 171 is a potential split. You went with 172 route,
sgl322,recent,2025-06-09,clear vane,1,1,no,3,"322, CV 1, 2025-6-9, Vial 3","thought this was a Byturid beetle, but probably Cryptophagid genus Telmatophilus (9 total)",Coleoptera,1,Cryptophagidae,,,,,,,,,,"Ugh, nothing good from the 172 route. I suppose you should start from another couplet now.\",
sgl322,recent,2025-06-09,clear vane,1,1,no,3,"322, CV 1, 2025-6-9, Vial 3","thought this was a Byturid beetle, but probably Cryptophagid genus Telmatophilus (9 total)",Coleoptera,1,Cryptophagidae,,,,,,,,,,"Day 2, you chose to go before the Tenebrionids. You are now at couplet 109, and you chose to go with 110 route since you think you see an exposed trochantin on the procoxa",
sgl322,recent,2025-06-09,clear vane,1,1,no,3,"322, CV 1, 2025-6-9, Vial 3","thought this was a Byturid beetle, but probably Cryptophagid genus Telmatophilus (9 total)",Coleoptera,1,Cryptophagidae,,,,,,,,,,potential split at couplet 110,
sgl322,recent,2025-06-09,clear vane,1,1,no,3,"322, CV 1, 2025-6-9, Vial 3","thought this was a Byturid beetle, but probably Cryptophagid genus Telmatophilus (9 total)",Coleoptera,1,Cryptophagidae,,,,,,,,,,Codey diagnosed it as Byturidae. I have to agree with her. Let's see where I went wrong on these couplets,
sgl322,recent,2025-06-09,clear vane,1,1,no,3,"322, CV 1, 2025-6-9, Vial 3","black, stippled, large scolytin",Coleoptera,1,Curculionidae,,Scolytinae,,,,,,,,Just a one segmented club,
sgl322,recent,2025-06-09,clear vane,1,1,no,3,"322, CV 1, 2025-6-9, Vial 3",maybe Xyloblaptus quadrispinosus,Coleoptera,1,Bostrichidae,,,,,,,,,,,
sgl322,recent,2025-06-09,clear vane,1,1,no,3,"322, CV 1, 2025-6-9, Vial 3",maybe genus Molorchus ,Coleoptera,1,Cerambycidae,,,,,,,,,,short elytra long horn beetle,
sgl322,recent,2025-06-09,clear vane,1,1,no,3,"322, CV 1, 2025-6-9, Vial 3",small brown-grey weevil,Coleoptera,1,Curculionidae,,,,,,,,,,,
sgl322,recent,2025-06-09,clear vane,1,1,no,3,"322, CV 1, 2025-6-9, Vial 3",small black Nitidulid,Coleoptera,1,Nitidulidae,,,,,,,,,,,
sgl322,recent,2025-06-09,clear vane,1,1,no,3,"322, CV 1, 2025-6-9, Vial 3",tan staph,Coleoptera,1,Staphylinidae,,,,,,,,,,,
sgl322,recent,2025-06-09,clear vane,1,1,no,3,"322, CV 1, 2025-6-9, Vial 3",black corylophid,Coleoptera,1,Corylophidae,,,,,,,,,,,
sgl322,recent,2025-06-09,clear vane,1,1,no,3,"322, CV 1, 2025-6-9, Vial 3",round Leiodid,Coleoptera,1,Leiodidae,,Agathidiini,,,,,,,,,
sgl322,recent,2025-06-09,clear vane,1,1,no,3,"322, CV 1, 2025-6-9, Vial 3",Cerylonids that took forever to ID (2 total),Coleoptera,1,Cerylonidae,,,,,,,,,,keying out as Nitidulidae,
sgl322,recent,2025-06-09,clear vane,1,1,no,3,"322, CV 1, 2025-6-9, Vial 3",Cerylonids that took forever to ID (2 total),Coleoptera,1,Cerylonidae,,,,,,,,,,potentiall zopheridae,
sgl322,recent,2025-06-09,clear vane,1,1,no,3,"322, CV 1, 2025-6-9, Vial 3",Nitidulids that look a lot like Cerylonids except for the 3 exposed abdominal segments of the pygidium (2 total),Coleoptera,1,Nitidulidae,,,,,,,,,,"potentially tenebrionidae, like flour beetles",
sgl322,recent,2025-06-09,clear vane,1,1,no,3,"322, CV 1, 2025-6-9, Vial 3",Nitidulids that look a lot like Cerylonids except for the 3 exposed abdominal segments of the pygidium (2 total),Coleoptera,1,Nitidulidae,,,,,,,,,,potentially nitidulidae,
sgl322,recent,2025-06-09,clear vane,1,1,no,3,"322, CV 1, 2025-6-9, Vial 3","small black, stippled weevil with head tucked into underside of pronotume",Coleoptera,1,Curculionidae,,,,,,,,,,VERY POSSIBLY MONOTOMIDAE,
sgl322,recent,2025-06-09,clear vane,1,1,no,3,"322, CV 1, 2025-6-9, Vial 3","ant-like staphylinid, red-brown head and thorax, blackish elytra and abdomen",Coleoptera,1,Staphylinidae,,,,,,,,,,maybe Histeridae,
sgl322,recent,2025-06-09,clear vane,1,1,no,3,"322, CV 1, 2025-6-9, Vial 3","long, pale tan staph (2 total)",Coleoptera,1,Staphylinidae,,,,,,,,,,big head beetle could be Laemophloeidae,
sgl322,recent,2025-06-09,clear vane,1,1,no,3,"322, CV 1, 2025-6-9, Vial 3","long, pale tan staph (2 total)",Coleoptera,1,Staphylinidae,,,,,,,,,,potential split at couplet 116,
sgl322,recent,2025-06-09,clear vane,1,1,no,3,"322, CV 1, 2025-6-9, Vial 3",Staphylind,Coleoptera,1,Staphylinidae,,,,,,,,,,Turned out to be Cerylonidae,
sgl322,recent,2025-06-09,clear vane,1,1,no,3,"322, CV 1, 2025-6-9, Vial 3",Staphylind,Coleoptera,1,Staphylinidae,,,,,,,,,,,
sgl322,recent,2025-06-09,clear vane,1,1,no,3,"322, CV 1, 2025-6-9, Vial 3",Staphylind,Coleoptera,1,Staphylinidae,,,,,,,,,,,
sgl322,recent,2025-06-09,clear vane,1,1,no,3,"322, CV 1, 2025-6-9, Vial 3",Staphylind,Coleoptera,1,Staphylinidae,,,,,,,,,,,
sgl322,recent,2025-06-09,clear vane,1,1,no,3,"322, CV 1, 2025-6-9, Vial 3",Latridiids (6 total),Coleoptera,1,Latridiidae,,,,,,,,,,"generic tan, hairy beetle",
sgl322,recent,2025-06-09,clear vane,1,1,no,3,"322, CV 1, 2025-6-9, Vial 3",Latridiids (6 total),Coleoptera,1,Latridiidae,,,,,,,,,,potential split at couplet 106,
sgl322,recent,2025-06-09,clear vane,1,1,no,3,"322, CV 1, 2025-6-9, Vial 3",Latridiids (6 total),Coleoptera,1,Latridiidae,,,,,,,,,,"potential split at couplet 110, you think there may be an exposed trochantin",
sgl322,recent,2025-06-09,clear vane,1,1,no,3,"322, CV 1, 2025-6-9, Vial 3",Latridiids (6 total),Coleoptera,1,Latridiidae,,,,,,,,,,keyed out to Kateretidae or Nitidulidae. I don't agree with either,
sgl322,recent,2025-06-09,clear vane,1,1,no,3,"322, CV 1, 2025-6-9, Vial 3",Latridiids (6 total),Coleoptera,1,Latridiidae,,,,,,,,,,potential split at couplet 133,
sgl322,recent,2025-06-09,clear vane,1,1,no,3,"322, CV 1, 2025-6-9, Vial 3",Latridiids (6 total),Coleoptera,1,Latridiidae,,,,,,,,,,keyed out to Cerylonidae or Bothrideridae. I don't agree with either. AGAIN,
sgl322,recent,2025-06-09,clear vane,1,1,no,3,"322, CV 1, 2025-6-9, Vial 3","Cryptophagid that looked A LOT like an Erotylid (used the slightly larger first ventrite [measured from the metacoxa, not the metacoxal process] as well as the fact that the outer edge elytral ridge does not reach all the way to the abdomen to separate this family from Erotylidae)",Coleoptera,1,Cryptophagidae,,,,,,,,,,potential split at couplet 140,
sgl322,recent,2025-06-09,clear vane,1,1,no,3,"322, CV 1, 2025-6-9, Vial 3",Corylophidae,Coleoptera,1,Corylophidae,,,,,,,,,,"keyed to Mycetophagidae. YES, COULD BE CORRECT!",
sgl322,recent,2025-06-09,clear vane,1,1,no,3,"322, CV 1, 2025-6-9, Vial 3","Laemophloeid, love this group",Coleoptera,1,Laemophloeidae,,,,,,,,,,"Nope, it's a Latridiid. 3-3-3 tarsal formula gives it away. And the body shape",
sgl322,recent,2025-06-09,clear vane,1,1,no,3,"322, CV 1, 2025-6-9, Vial 3",probably genus Mycetophagus (2 total),Coleoptera,1,Mycetophagidae,,,,,,,,,,,
sgl322,recent,2025-06-09,clear vane,1,1,no,3,"322, CV 1, 2025-6-9, Vial 3",probably genus Mycetophagus (2 total),Coleoptera,1,Mycetophagidae,,,,,,,,,,,
sgl322,recent,2025-06-09,clear vane,1,1,no,3,"322, CV 1, 2025-6-9, Vial 3","Leiodid with sharp points at edge of pronotum, clear 8th antennomere smaller than 7",Coleoptera,1,Leiodidae,,,,,,,,,,,
sgl322,recent,2025-06-09,clear vane,1,1,no,3,"322, CV 1, 2025-6-9, Vial 3",reddish brown Silvanid,Coleoptera,1,Silvanidae,,,,,,,,,,,
sgl322,recent,2025-06-09,clear vane,1,1,no,3,"322, CV 1, 2025-6-9, Vial 3","Monotomid that looks like a Silvanid, save for the shortened elytra, 10 antennomeres, and 1-segmented club",Coleoptera,1,Monotomidae,,,,,,,,,,,
sgl322,recent,2025-06-09,clear vane,1,1,no,3,"322, CV 1, 2025-6-9, Vial 3","Ptinid, compact and red brown",Coleoptera,1,Ptinidae,,,,,,,,,,,
sgl322,recent,2025-06-09,clear vane,1,1,no,3,"322, CV 1, 2025-6-9, Vial 3",probs genus Syzeton,Coleoptera,1,Aderidae,,,,,,,,,,,
sgl322,recent,2025-06-09,clear vane,1,1,no,3,"322, CV 1, 2025-6-9, Vial 3",tan corylophid. Maybe genus Arthrolips,Coleoptera,1,Corylophidae,,,,,,,,,,,
sgl322,recent,2025-06-09,clear vane,1,1,no,3,"322, CV 1, 2025-6-9, Vial 3","smooth, brown Erotylid. reminds me of a Monotomid but with no exposed pygidium and 11 antennomeres",Coleoptera,1,Erotylidae,,,,,,,,,,,
sgl322,recent,2025-06-09,clear vane,1,1,no,3,"322, CV 1, 2025-6-9, Vial 3",round black Hydrophilid. Just like the image in the powerpoint (2 total),Coleoptera,1,Hydrophilidae,,,,,,,,,,,
sgl322,recent,2025-06-09,clear vane,1,1,no,3,"322, CV 1, 2025-6-9, Vial 3","round black Hydrophilid, just like powerpoint image (2 total)",Coleoptera,1,Hydrophilidae,,,,,,,,,,,
sgl322,recent,2025-06-09,clear vane,1,1,no,3,"322, CV 1, 2025-6-9, Vial 3",latridiid with short elytra (~3 exposed tergites),Coleoptera,1,Latridiidae,,,,,,,,,,,
sgl322,recent,2025-06-09,clear vane,1,1,no,3,"322, CV 1, 2025-6-9, Vial 3","Aderid that appeared to have one exposed abdominal tergite, but the Lucid key excluded Aderidae because of that. Big key feature is that the first two ventrites are fused in Aderids. And their general body form.",Coleoptera,1,Aderidae,,,,,,,,,,,
sgl322,recent,2025-06-09,clear vane,1,1,no,3,"322, CV 1, 2025-6-9, Vial 3",Leiodid with Scraptiid shape. The 8th antennomere gives it away.,Coleoptera,1,Leiodidae,,,,,,,,,,,
sgl322,recent,2025-06-09,clear vane,1,1,no,3,"322, CV 1, 2025-6-9, Vial 3",latridiid,Coleoptera,1,Latridiidae,,,,,,,,,,,
sgl322,recent,2025-06-09,clear vane,1,1,no,3,"322, CV 1, 2025-6-9, Vial 3",tetratomid that looks like a Melandryid. But it has notched eyes and no tibial spur,Coleoptera,1,Tetratomidae,,,,,,,,,,,
sgl322,recent,2025-06-09,clear vane,1,1,no,3,"322, CV 1, 2025-6-9, Vial 3",latridiid,Coleoptera,1,Latridiidae,,,,,,,,,,,
sgl322,recent,2025-06-09,clear vane,1,1,no,3,"322, CV 1, 2025-6-9, Vial 3",Halictids (27 total),Hymenoptera,1,Halictidae,,,,,,,,,,,
sgl322,recent,2025-06-09,clear vane,1,1,no,3,"322, CV 1, 2025-6-9, Vial 3",Halictids (27 total),Hymenoptera,1,Halictidae,,,,,,,,,,,
sgl322,recent,2025-06-09,clear vane,1,1,no,3,"322, CV 1, 2025-6-9, Vial 3",Halictids (27 total),Hymenoptera,1,Halictidae,,,,,,,,,,,
sgl322,recent,2025-06-09,clear vane,1,1,no,3,"322, CV 1, 2025-6-9, Vial 3",Halictids (27 total),Hymenoptera,1,Halictidae,,,,,,,,,,,
sgl322,recent,2025-06-09,clear vane,1,1,no,3,"322, CV 1, 2025-6-9, Vial 3",Halictids (27 total),Hymenoptera,1,Halictidae,,,,,,,,,,,
sgl322,recent,2025-06-09,clear vane,1,1,no,3,"322, CV 1, 2025-6-9, Vial 3",Halictids (27 total),Hymenoptera,1,Halictidae,,,,,,,,,,,
sgl322,recent,2025-06-09,clear vane,1,1,no,3,"322, CV 1, 2025-6-9, Vial 3",Halictids (27 total),Hymenoptera,1,Halictidae,,,,,,,,,,,
sgl322,recent,2025-06-09,clear vane,1,1,no,3,"322, CV 1, 2025-6-9, Vial 3",Halictids (27 total),Hymenoptera,1,Halictidae,,,,,,,,,,,
sgl322,recent,2025-06-09,clear vane,1,1,no,3,"322, CV 1, 2025-6-9, Vial 3",Halictids (27 total),Hymenoptera,1,Halictidae,,,,,,,,,,,
